"","id_hogar","H18A_ESTU","H18B_REFR","H18C_LAVA","H18D_MCOS","H18E_ABAN","H18F_AIRE","H18G_RADI","H18H_TRES","H18I_TCEL","H18J_TV","H18K_COMP","H18L_INTER","H18M_AUTO","nse","se_nse"
"2165",2165,1,1,1,0,1,1,1,0,1,1,1,0,1,0.540198406972109,0.40055165532411
"2166",2166,1,1,1,1,1,1,1,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"2167",2167,1,1,1,0,0,1,0,1,1,1,1,1,1,0.886301063690333,0.445687109784466
"2168",2168,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.20360265307566,0.420269375739473
"2169",2169,1,1,1,0,1,0,1,0,1,1,0,1,1,0.123045429190359,0.38446997596849
"2170",2170,1,1,1,0,1,1,1,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"2171",2171,1,1,1,0,1,0,1,1,1,1,0,1,0,0.0447123573989088,0.383330517926325
"2172",2172,1,1,0,0,1,0,0,0,1,1,0,0,0,-0.760749723001706,0.284889649888758
"2173",2173,1,1,1,0,1,0,1,1,1,1,0,1,0,0.0447123573989088,0.383330517926325
"2174",2174,1,1,1,0,1,0,1,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"2175",2175,1,1,1,0,1,0,0,0,0,1,1,0,1,-0.137893931208504,0.377800778511152
"2176",2176,1,1,1,0,1,0,1,0,1,1,0,0,0,-0.475733777914441,0.340218485421645
"2177",2177,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.71357479197151,0.346669676424292
"2178",2178,1,1,1,1,1,1,1,0,1,1,0,1,1,0.495401488493232,0.397170670532923
"2179",2179,1,1,1,0,1,0,1,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"2180",2180,0,0,0,0,0,0,1,0,1,0,0,0,0,-1.8906348664113,0.366413544773042
"2181",2181,1,1,0,0,1,0,1,0,1,1,0,0,0,-0.760749723001706,0.284889649888758
"2182",2182,1,1,1,0,1,0,0,0,1,1,0,0,0,-0.475733777914441,0.340218485421645
"2183",2183,1,1,0,0,1,1,1,1,1,1,0,1,1,0.309520074475308,0.388123128885972
"2184",2184,1,1,1,0,1,0,1,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"2185",2185,1,1,1,0,1,0,0,0,1,1,0,1,1,0.123045429190359,0.38446997596849
"2186",2186,1,1,1,0,1,1,1,1,1,1,1,1,0,0.811076362396705,0.432909384552409
"2187",2187,1,1,1,0,1,0,1,0,1,1,0,1,1,0.123045429190359,0.38446997596849
"2188",2188,1,1,1,0,1,0,1,1,1,1,0,1,0,0.0447123573989088,0.383330517926325
"2189",2189,1,1,1,0,1,0,1,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"2190",2190,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.20360265307566,0.420269375739473
"2191",2191,1,1,1,1,0,1,1,0,1,1,1,1,1,0.578784486679642,0.40388896366335
"2192",2192,1,1,1,0,1,0,0,0,1,1,0,1,1,0.123045429190359,0.38446997596849
"2193",2193,1,1,0,0,1,0,0,0,1,1,0,0,0,-0.760749723001706,0.284889649888758
"2194",2194,1,1,1,0,1,0,1,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"2195",2195,1,1,1,0,1,0,0,0,1,1,1,1,0,0.14228569790756,0.384735241512311
"2196",2196,1,1,1,0,1,1,0,0,1,1,1,1,0,0.515995780844163,0.398660600065657
"2197",2197,1,1,1,0,1,0,0,1,1,1,0,1,0,0.0447123573989088,0.383330517926325
"2198",2198,1,1,1,1,1,0,1,0,1,1,1,1,1,0.483997796883287,0.396391727632507
"2199",2199,1,1,1,0,1,0,0,0,1,1,0,0,0,-0.475733777914441,0.340218485421645
"2200",2200,1,1,1,0,1,0,1,0,1,0,0,1,0,-0.56117686096425,0.324334164164691
"2201",2201,1,1,1,0,1,1,1,0,1,1,1,1,1,0.914702356886305,0.450936750610379
"2202",2202,1,1,1,1,1,0,0,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"2203",2203,1,1,1,0,1,1,0,1,1,1,1,1,0,0.811076362396705,0.432909384552409
"2204",2204,1,1,1,0,1,1,0,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"2205",2205,1,1,1,0,1,0,1,0,1,1,0,1,1,0.123045429190359,0.38446997596849
"2206",2206,1,1,1,1,0,1,1,0,1,1,0,1,0,-0.120282860043895,0.378645228377476
"2207",2207,1,1,1,0,1,0,0,0,1,1,0,0,1,-0.182988790436365,0.375218447062372
"2208",2208,1,1,1,0,1,0,0,1,1,1,1,0,0,0.0861680579445266,0.383960680328247
"2209",2209,1,1,1,1,1,0,1,0,1,1,0,1,1,0.123045429190359,0.38446997596849
"2210",2210,1,1,1,0,1,1,1,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"2211",2211,1,1,1,0,1,0,1,0,1,1,0,0,0,-0.475733777914441,0.340218485421645
"2212",2212,1,1,1,0,1,1,1,1,1,1,1,1,0,0.811076362396705,0.432909384552409
"2213",2213,1,1,1,0,1,0,0,0,1,0,0,1,0,-0.56117686096425,0.324334164164691
"2214",2214,1,1,1,0,1,0,0,0,1,0,0,0,0,-0.756177792735821,0.285727417406031
"2215",2215,1,1,1,1,1,1,0,0,1,1,1,1,1,0.914702356886305,0.450936750610379
"2216",2216,1,1,1,0,1,0,0,1,1,1,1,1,0,0.401569904625415,0.39168451516775
"2217",2217,1,1,0,0,1,0,0,0,1,1,1,1,0,-0.279568042136239,0.367338735878784
"2218",2218,1,1,1,0,1,1,1,0,1,1,1,1,1,0.914702356886305,0.450936750610379
"2219",2219,1,1,1,1,1,0,0,0,1,1,0,1,1,0.123045429190359,0.38446997596849
"2220",2220,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.8906348664113,0.366413544773042
"2221",2221,1,1,1,0,1,1,0,0,1,1,0,1,0,0.153011904568361,0.38488664112875
"2222",2222,1,1,0,0,1,0,0,0,1,1,0,0,0,-0.760749723001706,0.284889649888758
"2223",2223,1,0,0,0,1,0,0,0,1,1,0,0,0,-1.11446416849635,0.257803547850098
"2224",2224,1,1,1,0,1,1,0,0,1,1,1,1,1,0.914702356886305,0.450936750610379
"2225",2225,1,1,1,0,0,1,1,0,1,1,1,1,1,0.578784486679642,0.40388896366335
"2226",2226,1,1,1,0,1,1,0,0,1,1,0,1,1,0.495401488493232,0.397170670532923
"2227",2227,1,1,1,0,1,1,1,1,1,1,1,1,0,0.811076362396705,0.432909384552409
"2228",2228,1,1,1,1,1,0,0,1,1,1,1,1,0,0.401569904625415,0.39168451516775
"2229",2229,1,1,1,0,0,1,1,1,1,1,1,1,1,0.886301063690333,0.445687109784466
"2230",2230,1,1,1,0,1,0,1,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"2231",2231,1,1,1,0,1,0,0,0,1,1,0,1,1,0.123045429190359,0.38446997596849
"2232",2232,1,1,1,1,1,0,0,0,1,1,0,0,1,-0.182988790436365,0.375218447062372
"2233",2233,1,1,1,1,1,0,0,1,1,1,1,1,1,0.773633666125359,0.42716685784914
"2234",2234,1,1,1,1,1,0,0,0,1,1,1,1,1,0.483997796883287,0.396391727632507
"2235",2235,1,1,1,0,1,0,0,0,1,1,0,0,0,-0.475733777914441,0.340218485421645
"2236",2236,1,1,0,0,1,0,0,0,1,0,0,1,0,-0.82120956589376,0.274571407628465
"2237",2237,1,1,1,0,1,1,1,0,1,1,0,0,0,-0.154337983286555,0.376931749958893
"2238",2238,1,1,1,0,0,0,0,0,1,1,0,0,0,-0.668699435193742,0.30274221019751
"2239",2239,1,1,1,0,0,1,0,0,1,1,1,1,0,0.230316669337992,0.386167992524376
"2240",2240,1,1,1,0,1,0,1,0,1,0,0,0,0,-0.756177792735821,0.285727417406031
"2241",2241,1,1,1,0,1,1,1,0,1,1,0,1,0,0.153011904568361,0.38488664112875
"2242",2242,1,1,1,0,1,0,1,1,1,1,1,1,1,0.773633666125359,0.42716685784914
"2243",2243,1,1,1,0,1,0,1,0,1,1,0,0,0,-0.475733777914441,0.340218485421645
"2244",2244,1,1,0,0,0,1,1,0,1,1,1,1,1,0.129625802278586,0.38456011270008
"2245",2245,1,1,1,0,1,0,1,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"2246",2246,1,1,1,0,1,0,0,0,1,0,0,0,0,-0.756177792735821,0.285727417406031
"2247",2247,1,1,1,1,1,0,1,0,1,1,0,1,1,0.123045429190359,0.38446997596849
"2248",2248,1,1,1,0,1,0,1,0,1,1,0,0,0,-0.475733777914441,0.340218485421645
"2249",2249,1,1,1,0,1,0,0,0,1,1,0,1,1,0.123045429190359,0.38446997596849
"2250",2250,1,1,1,0,1,0,1,1,1,1,0,0,0,-0.256801647825278,0.369508822388992
"2251",2251,1,1,1,0,1,0,0,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"2252",2252,1,1,1,0,1,0,0,1,1,1,0,1,1,0.381654124123833,0.390774417170839
"2253",2253,1,1,1,1,1,0,0,1,1,1,0,1,0,0.0447123573989088,0.383330517926325
"2254",2254,1,1,1,0,1,0,0,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"2255",2255,1,1,0,0,1,1,1,0,1,1,0,1,0,-0.269768117195588,0.368297520453104
"2256",2256,1,1,1,0,0,1,0,0,1,1,0,0,1,-0.0984958242028681,0.379574848284649
"2257",2257,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.71357479197151,0.346669676424292
"2258",2258,1,1,1,0,1,0,1,0,1,0,0,1,0,-0.56117686096425,0.324334164164691
"2259",2259,1,1,1,0,1,0,1,1,1,1,0,1,0,0.0447123573989088,0.383330517926325
"2260",2260,1,1,1,0,1,0,1,1,1,1,1,1,0,0.401569904625415,0.39168451516775
"2261",2261,1,1,0,0,0,0,1,0,1,1,0,0,0,-0.900348303431157,0.263896308300431
"2262",2262,1,1,1,1,0,0,1,0,1,1,0,0,0,-0.668699435193742,0.30274221019751
"2263",2263,1,1,1,0,1,0,0,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"2264",2264,1,1,1,0,1,1,1,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"2265",2265,1,1,1,1,1,0,1,1,1,1,1,1,0,0.401569904625415,0.39168451516775
"2266",2266,1,1,1,0,1,1,0,0,1,1,1,1,0,0.515995780844163,0.398660600065657
"2267",2267,1,1,1,0,1,1,1,0,1,1,1,1,1,0.914702356886305,0.450936750610379
"2268",2268,1,1,1,0,1,0,1,0,1,1,0,0,0,-0.475733777914441,0.340218485421645
"2269",2269,1,1,1,1,1,0,0,0,1,0,1,1,1,0.0505166352888784,0.383425173827013
"2270",2270,1,1,1,0,1,1,1,0,1,1,1,1,1,0.914702356886305,0.450936750610379
"2271",2271,1,1,1,0,1,1,0,0,1,1,1,1,1,0.914702356886305,0.450936750610379
"2272",2272,1,1,1,0,1,1,1,0,0,1,0,0,0,-0.429506615431206,0.34791878102172
"2273",2273,1,1,1,0,1,0,1,0,1,1,0,1,1,0.123045429190359,0.38446997596849
"2274",2274,1,1,1,0,1,0,1,0,1,0,0,0,0,-0.756177792735821,0.285727417406031
"2275",2275,1,0,1,0,1,0,1,0,1,0,0,0,0,-1.11073434661222,0.257597794251556
"2276",2276,1,1,0,0,1,0,0,0,0,1,0,0,0,-0.914352290052144,0.262420103692369
"2277",2277,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.20360265307566,0.420269375739473
"2278",2278,1,1,1,0,1,0,1,0,1,1,1,1,1,0.483997796883287,0.396391727632507
"2279",2279,1,1,1,0,1,0,1,0,1,1,1,1,0,0.14228569790756,0.384735241512311
"2280",2280,1,0,1,0,1,0,0,0,1,1,0,1,1,-0.556010163546149,0.325342374459642
"2281",2281,1,1,0,0,1,0,0,1,1,1,0,1,0,-0.366481387468336,0.357163556487336
"2282",2282,1,1,1,0,0,0,0,0,1,1,1,1,1,0.200161096139637,0.385615898306893
"2283",2283,1,1,1,1,1,0,1,0,1,1,1,1,1,0.483997796883287,0.396391727632507
"2284",2284,1,1,1,0,1,0,0,0,1,1,0,0,0,-0.475733777914441,0.340218485421645
"2285",2285,1,1,1,0,1,0,0,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"2286",2286,1,1,0,0,0,0,0,0,0,0,0,0,0,-1.23393475855983,0.269586576025412
"2287",2287,1,1,0,0,1,0,1,0,1,0,0,1,0,-0.82120956589376,0.274571407628465
"2288",2288,1,1,0,0,1,0,0,0,1,1,1,1,0,-0.279568042136239,0.367338735878784
"2289",2289,1,1,1,0,0,1,0,1,1,1,1,1,1,0.886301063690333,0.445687109784466
"2290",2290,1,1,1,0,1,1,1,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"2291",2291,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.20360265307566,0.420269375739473
"2292",2292,1,0,0,0,0,0,1,0,1,0,0,0,0,-1.48726877012134,0.313103473746974
"2293",2293,1,1,1,0,1,0,0,0,1,1,0,1,1,0.123045429190359,0.38446997596849
"2294",2294,1,1,1,0,1,0,1,0,1,1,0,1,1,0.123045429190359,0.38446997596849
"2295",2295,1,0,0,0,0,0,0,0,1,1,0,1,0,-1.09866045063217,0.257005684662435
"2296",2296,1,1,1,0,1,0,0,0,1,1,1,1,0,0.14228569790756,0.384735241512311
"2297",2297,1,1,1,1,1,1,0,0,1,1,1,1,1,0.914702356886305,0.450936750610379
"2298",2298,1,1,1,0,1,1,0,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"2299",2299,1,1,1,0,1,1,0,0,1,0,1,1,1,0.418786121470954,0.392539420469298
"2300",2300,1,1,1,0,1,1,1,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"2301",2301,1,0,1,0,1,0,0,0,1,1,0,1,0,-0.764510557700709,0.284205750749847
"2302",2302,1,1,1,1,1,0,1,0,1,1,0,0,0,-0.475733777914441,0.340218485421645
"2303",2303,1,1,1,0,1,0,0,1,1,1,1,1,1,0.773633666125359,0.42716685784914
"2304",2304,1,1,1,0,1,0,0,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"2305",2305,1,1,1,0,1,0,0,1,1,1,1,1,0,0.401569904625415,0.39168451516775
"2306",2306,1,1,1,1,1,0,0,0,1,0,0,1,0,-0.56117686096425,0.324334164164691
"2307",2307,1,1,1,0,0,1,1,0,1,1,1,1,1,0.578784486679642,0.40388896366335
"2308",2308,1,1,1,0,1,0,1,0,1,1,0,0,0,-0.475733777914441,0.340218485421645
"2309",2309,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.71357479197151,0.346669676424292
"2310",2310,1,1,1,1,1,1,1,0,1,1,1,1,1,0.914702356886305,0.450936750610379
"2311",2311,1,1,1,0,1,0,0,0,1,1,1,1,0,0.14228569790756,0.384735241512311
"2312",2312,1,1,1,0,1,0,1,1,1,1,0,1,0,0.0447123573989088,0.383330517926325
"2313",2313,0,1,1,0,1,0,0,0,1,1,0,1,1,-0.365946953103675,0.357235358656961
"2314",2314,1,1,1,0,1,0,1,1,1,1,0,1,0,0.0447123573989088,0.383330517926325
"2315",2315,1,0,1,0,1,0,1,0,1,1,0,1,0,-0.764510557700709,0.284205750749847
"2316",2316,1,0,1,1,1,0,1,0,0,1,0,0,0,-1.05743240592498,0.255854250016892
"2317",2317,1,0,0,0,0,0,0,0,1,0,0,0,1,-1.29093668377149,0.278109709960874
"2318",2318,1,1,1,0,1,0,0,0,1,1,0,0,0,-0.475733777914441,0.340218485421645
"2319",2319,1,1,1,0,1,0,1,0,1,1,0,0,0,-0.475733777914441,0.340218485421645
"2320",2320,1,1,1,0,1,1,1,0,1,1,1,1,1,0.914702356886305,0.450936750610379
"2321",2321,1,1,1,0,1,1,0,0,1,1,1,1,1,0.914702356886305,0.450936750610379
"2322",2322,1,0,1,0,0,0,0,0,0,0,0,0,0,-1.40632117139064,0.298413822027504
"2323",2323,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.71357479197151,0.346669676424292
"2324",2324,1,1,1,0,0,1,0,1,1,1,1,1,1,0.886301063690333,0.445687109784466
"2325",2325,1,1,1,0,0,1,1,1,1,1,1,1,1,0.886301063690333,0.445687109784466
"2326",2326,1,1,1,0,1,1,0,0,1,1,1,1,0,0.515995780844163,0.398660600065657
"2327",2327,1,1,1,0,1,1,0,0,1,1,1,1,1,0.914702356886305,0.450936750610379
"2328",2328,1,0,1,0,0,0,0,0,0,1,0,0,0,-1.18234737867266,0.263339550243234
"2329",2329,1,1,1,0,1,1,0,0,1,1,0,1,0,0.153011904568361,0.38488664112875
"2330",2330,1,1,1,0,1,1,1,0,1,1,0,1,0,0.153011904568361,0.38488664112875
"2331",2331,1,0,1,0,0,0,0,0,1,0,0,1,0,-1.09495301345677,0.256846741162055
"2332",2332,1,1,1,0,1,1,1,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"2333",2333,1,1,1,0,0,0,1,0,1,1,0,0,0,-0.668699435193742,0.30274221019751
"2334",2334,1,1,1,0,1,1,1,0,1,1,1,1,1,0.914702356886305,0.450936750610379
"2335",2335,1,1,1,1,1,0,0,1,1,1,0,1,1,0.381654124123833,0.390774417170839
"2336",2336,1,0,1,1,0,0,0,0,1,1,0,1,1,-0.732339394057964,0.290198668229156
"2337",2337,1,0,0,0,1,0,0,0,1,1,0,1,0,-0.975931663098018,0.257623043982294
"2338",2338,1,1,1,0,1,0,0,0,1,1,1,1,0,0.14228569790756,0.384735241512311
"2339",2339,1,1,1,0,1,0,1,1,1,1,1,1,1,0.773633666125359,0.42716685784914
"2340",2340,1,1,1,0,1,0,0,0,1,1,0,0,0,-0.475733777914441,0.340218485421645
"2341",2341,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.71357479197151,0.346669676424292
"2342",2342,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.20360265307566,0.420269375739473
"2343",2343,1,1,1,0,1,1,1,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"2344",2344,1,0,0,0,1,0,0,0,0,1,0,0,0,-1.25905332105068,0.273160490182688
"2345",2345,1,1,1,0,1,0,1,0,0,1,1,1,0,-0.159466651721387,0.376644072047366
"2346",2346,1,1,1,0,1,0,0,0,1,1,1,1,0,0.14228569790756,0.384735241512311
"2347",2347,1,1,1,0,1,0,0,0,1,1,1,1,0,0.14228569790756,0.384735241512311
"2348",2348,1,1,1,0,0,0,0,0,1,0,0,0,0,-0.896430495460766,0.26433333496769
"2349",2349,0,0,0,1,0,0,0,0,0,0,0,0,0,-2.20360265307566,0.420269375739473
"2350",2350,1,1,1,0,1,0,1,0,1,1,0,1,1,0.123045429190359,0.38446997596849
"2351",2351,1,1,1,0,1,0,1,0,1,1,1,0,1,0.164740774155072,0.385056875579537
"2352",2352,1,0,0,0,0,0,0,0,1,0,0,0,0,-1.48726877012134,0.313103473746974
"2353",2353,1,1,1,0,1,0,1,0,0,1,0,0,0,-0.687009380363893,0.299069541076911
"2354",2354,1,1,1,1,1,1,1,1,1,1,0,1,1,0.786912313062124,0.429156166863074
"2355",2355,1,1,1,0,1,1,1,0,1,1,0,0,0,-0.154337983286555,0.376931749958893
"2356",2356,1,1,1,0,0,0,0,0,1,1,0,0,0,-0.668699435193742,0.30274221019751
"2357",2357,1,1,1,1,0,0,0,0,1,0,0,1,1,-0.519111256813887,0.332383352274391
"2358",2358,1,1,1,0,1,1,0,0,1,1,0,1,1,0.495401488493232,0.397170670532923
"2359",2359,1,0,0,0,0,0,1,0,1,0,0,0,0,-1.48726877012134,0.313103473746974
"2360",2360,1,1,1,1,1,0,1,1,1,1,0,0,1,0.0670058551824851,0.383681349262979
"2361",2361,1,1,1,0,1,1,1,0,1,1,1,1,1,0.914702356886305,0.450936750610379
"2362",2362,1,1,1,1,1,0,1,1,1,0,1,1,1,0.30706919544809,0.388049157670254
"2363",2363,1,1,1,0,1,1,0,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"2364",2364,1,1,1,1,1,1,1,0,1,1,1,1,1,0.914702356886305,0.450936750610379
"2365",2365,1,1,1,0,1,0,1,1,1,1,1,1,0,0.401569904625415,0.39168451516775
"2366",2366,1,1,1,0,1,1,1,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"2367",2367,1,1,1,0,1,0,0,0,1,1,1,1,1,0.483997796883287,0.396391727632507
"2368",2368,1,1,1,0,1,0,1,0,1,0,0,0,0,-0.756177792735821,0.285727417406031
"2369",2369,1,0,0,0,1,0,0,0,1,0,0,0,0,-1.32166167304975,0.283233161664064
"2370",2370,1,0,0,0,0,0,0,0,1,0,0,1,0,-1.30274163207376,0.280042024080097
"2371",2371,1,1,1,1,1,0,1,1,1,1,1,1,0,0.401569904625415,0.39168451516775
"2372",2372,1,1,1,1,1,1,1,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"2373",2373,1,1,0,1,1,0,1,0,1,0,0,0,0,-0.969110973974746,0.258012413327788
"2374",2374,1,1,1,0,1,0,0,1,1,1,1,1,0,0.401569904625415,0.39168451516775
"2375",2375,1,1,1,0,1,0,1,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"2376",2376,1,1,1,0,1,1,1,1,1,1,1,1,0,0.811076362396705,0.432909384552409
"2377",2377,1,1,1,1,1,0,0,0,1,1,0,0,0,-0.475733777914441,0.340218485421645
"2378",2378,1,1,1,1,1,1,1,0,1,1,1,1,1,0.914702356886305,0.450936750610379
"2379",2379,1,1,1,0,1,0,1,0,1,1,0,0,0,-0.475733777914441,0.340218485421645
"2380",2380,1,1,1,0,1,0,1,0,1,1,1,1,0,0.14228569790756,0.384735241512311
"2381",2381,1,0,0,0,0,0,1,1,1,1,0,1,0,-0.985294092041302,0.257148173491435
"2382",2382,1,1,1,0,1,0,1,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"2383",2383,1,1,1,0,1,0,1,1,1,0,1,1,1,0.30706919544809,0.388049157670254
"2384",2384,1,1,1,0,1,0,0,1,1,1,0,1,0,0.0447123573989088,0.383330517926325
"2385",2385,1,1,1,1,1,0,0,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"2386",2386,1,1,1,0,0,0,0,0,1,1,0,1,0,-0.447732483616263,0.344969966419007
"2387",2387,1,1,1,0,1,1,1,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"2388",2388,1,1,0,0,1,0,1,0,1,1,0,1,0,-0.56706415194156,0.323179647840837
"2389",2389,1,0,1,0,1,0,1,0,1,0,0,1,0,-0.972200942282922,0.25783150646903
"2390",2390,1,1,1,0,1,1,1,0,1,1,1,1,1,0.914702356886305,0.450936750610379
"2391",2391,1,1,1,0,1,0,0,1,1,1,1,1,1,0.773633666125359,0.42716685784914
"2392",2392,1,1,1,0,1,0,0,1,1,1,1,1,1,0.773633666125359,0.42716685784914
"2393",2393,1,1,1,0,1,1,1,0,1,1,0,0,1,0.175485225728382,0.385218394984345
"2394",2394,1,1,0,0,1,0,0,0,1,1,0,1,1,-0.297034753082713,0.365536217680173
"2395",2395,1,0,0,0,0,0,0,0,0,0,0,1,0,-1.48371573476357,0.312474449404458
"2396",2396,1,1,1,0,1,0,0,0,1,1,0,1,1,0.123045429190359,0.38446997596849
"2397",2397,1,1,1,0,1,0,1,1,1,1,1,1,0,0.401569904625415,0.39168451516775
"2398",2398,1,1,1,1,1,0,1,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"2399",2399,1,1,1,0,1,0,1,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"2400",2400,1,1,1,0,1,1,0,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"2401",2401,1,1,1,0,1,0,1,0,1,1,0,0,1,-0.182988790436365,0.375218447062372
"2402",2402,1,0,0,1,0,0,0,0,1,0,0,0,0,-1.48726877012134,0.313103473746974
"2403",2403,1,1,1,0,1,1,0,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"2404",2404,1,1,1,0,1,0,0,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"2405",2405,1,1,1,0,1,1,0,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"2406",2406,1,1,1,0,0,0,0,0,1,1,0,1,0,-0.447732483616263,0.344969966419007
"2407",2407,1,1,1,0,1,0,0,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"2408",2408,1,1,1,0,1,0,1,0,1,1,1,1,0,0.14228569790756,0.384735241512311
"2409",2409,1,1,1,0,1,1,1,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"2410",2410,1,1,1,0,1,0,1,1,1,1,1,1,1,0.773633666125359,0.42716685784914
"2411",2411,1,1,1,0,1,1,1,0,1,1,1,1,1,0.914702356886305,0.450936750610379
"2412",2412,1,0,1,0,0,0,1,0,1,1,0,1,1,-0.732339394057964,0.290198668229156
"2413",2413,1,0,0,0,0,0,0,0,0,1,0,0,0,-1.41133809040359,0.299335039876705
"2414",2414,1,1,1,1,1,0,0,0,1,1,1,1,0,0.14228569790756,0.384735241512311
"2415",2415,1,1,1,0,1,0,0,1,1,1,1,1,1,0.773633666125359,0.42716685784914
"2416",2416,1,0,0,0,0,0,1,0,0,1,0,0,0,-1.41133809040359,0.299335039876705
"2417",2417,1,1,1,0,1,1,1,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"2418",2418,1,1,1,0,1,1,0,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"2419",2419,1,1,1,0,1,1,1,0,1,1,0,1,0,0.153011904568361,0.38488664112875
"2420",2420,1,1,1,0,1,1,1,1,1,1,1,1,0,0.811076362396705,0.432909384552409
"2421",2421,1,1,1,0,1,0,1,0,1,1,1,0,0,-0.164615354381819,0.376347082241004
"2422",2422,1,1,1,0,1,1,1,0,1,1,1,1,0,0.515995780844163,0.398660600065657
"2423",2423,1,1,1,1,1,1,0,0,1,1,1,1,1,0.914702356886305,0.450936750610379
"2424",2424,1,1,1,0,1,0,1,0,1,1,1,1,1,0.483997796883287,0.396391727632507
"2425",2425,1,1,1,0,1,1,0,0,1,1,0,1,1,0.495401488493232,0.397170670532923
"2426",2426,1,1,1,0,1,1,1,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"2427",2427,1,1,1,0,1,0,1,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"2428",2428,1,1,0,0,1,0,0,0,1,0,0,0,0,-0.969110973974746,0.258012413327788
"2429",2429,1,1,1,0,1,1,1,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"2430",2430,1,1,1,0,1,0,1,0,1,1,1,1,1,0.483997796883287,0.396391727632507
"2431",2431,1,1,1,0,1,1,1,0,1,1,1,1,1,0.914702356886305,0.450936750610379
"2432",2432,1,1,1,0,1,1,1,0,1,1,1,1,1,0.914702356886305,0.450936750610379
"2433",2433,1,1,1,1,1,1,1,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"2434",2434,1,1,1,1,1,1,1,0,1,1,0,1,1,0.495401488493232,0.397170670532923
"2435",2435,1,0,0,0,1,0,1,0,0,0,0,0,0,-1.50731732128762,0.316608966304253
"2436",2436,1,0,1,0,1,0,0,0,1,1,0,1,0,-0.764510557700709,0.284205750749847
"2437",2437,1,1,1,0,1,0,0,0,1,1,0,1,0,-0.204257077809573,0.373772146576055
"2438",2438,1,1,1,0,1,0,1,0,1,1,1,1,1,0.483997796883287,0.396391727632507
"2439",2439,1,1,1,0,1,1,1,0,1,0,1,1,1,0.418786121470954,0.392539420469298
"2440",2440,1,1,1,0,1,0,0,0,1,1,1,1,0,0.14228569790756,0.384735241512311
"2441",2441,1,1,1,0,1,0,1,1,1,1,0,1,0,0.0447123573989088,0.383330517926325
"2442",2442,1,1,1,0,1,0,0,0,1,1,0,1,1,0.123045429190359,0.38446997596849
"2443",2443,1,1,1,1,1,1,1,1,1,1,1,1,1,1.34010385023213,0.553965665930291
"2444",2444,1,1,1,0,1,0,0,0,1,1,0,0,0,-0.475733777914441,0.340218485421645
